district,fmt,alert_num,source,time_posted,author_text,site,screen_name,profile_url,locations,geodata,rmap_match,content,link
hobbs_nm,old,286897855,twitter,"Fri, May 25, 2018 3:05 PM",Scott Lee Cupp,www.twitter.com,ScottLeeCupp,www.twitter.com/ScottLeeCupp,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"ANOTHER school shooting. What is this timeline coming to? Monitoring gun sales is
nor enough when OWNERS ARE IRRESPONSIBLE!!!",https://live.socialsentinel.com/v/pdf/-woAAA/36q3eu
hobbs_nm,old,286991159,twitter,"Fri, May 25, 2018 7:46 PM",Tom Mulherin,www.twitter.com,T_Mulherin,www.twitter.com/T_Mulherin,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"Here's a tip Celtics: Stop operating so much through Smart and Morris on offense!
Jaylen Brown scorched in 1Q (6-for-8 shooting) but Morris and Smart get to run the offense from
there? I get you've got to rest, but for seven minutes? The Marcuses are 4-for-11 w/ 4 turnovers.
YUCK",https://live.socialsentinel.com/v/pdf/-woAAA/36s3em
flagler_fl,old,287057694,twitter,"Sat, May 26, 2018 1:11 AM",Harold Krodel,www.twitter.com,antiquetrucker,www.twitter.com/antiquetrucker,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,"Once again, the topic of responsible gun ownership raises it's head. How does a middle
school student get hold of two handguns?.... Gun control starts at home!!!",https://live.socialsentinel.com/v/pdf/Mg4AAA/36tiqt
hobbs_nm,old,287252130,twitter,"Sat, May 26, 2018 3:14 PM",theresa,www.twitter.com,teehattt,www.twitter.com/teehattt,Hobbs Hometown Match,"32.680275, -103.201767",Local+,@champagnemaggie I will murder someone,https://live.socialsentinel.com/v/pdf/-woAAA/36xort
flagler_fl,old,287441514,twitter,"Sun, May 27, 2018 9:08 AM",VinManHere,www.twitter.com,vja3000,www.twitter.com/vja3000,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,"@ABC If these 4 people were killed in a school with a gun, the media as a whole would
be all over it, as would world news. If it isn't obvious enough, it doesn't matter to media that you
died, it only truly matters how you died & where you died...",https://live.socialsentinel.com/v/pdf/Mg4AAA/371qwh
hobbs_nm,old,287576518,twitter,"Sun, May 27, 2018 3:42 PM",Scott Lee Cupp,www.twitter.com,ScottLeeCupp,www.twitter.com/ScottLeeCupp,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"@abc13houston He'd get raped and hung out to dry in prison. 90 days house arrest will
serve him right. BUT, he is still a nuisance and a freak.",https://live.socialsentinel.com/v/pdf/DQsAAA/374n2l
hobbs_nm,old,287643281,twitter,"Sun, May 27, 2018 7:27 PM",Tom Mulherin,www.twitter.com,T_Mulherin,www.twitter.com/T_Mulherin,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"People seem to be a little too fixated on LeBron's 5-for-11 shooting opposed to his four
turnovers in 19 minutes.",https://live.socialsentinel.com/v/pdf/DQsAAA/3762l4
hobbs_nm,old,288112620,twitter,"Mon, May 28, 2018 10:40 PM",Shaquille Swain,www.twitter.com,beast94,www.twitter.com/beast94,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"@OnlyHipHopFacts “Murder is a tough thing to digest it’s a slow process..... and l ain’t
got nothing but time”",https://live.socialsentinel.com/v/pdf/EQsAAA/37g4qb
hobbs_nm,old,288390130,twitter,"Tue, May 29, 2018 5:29 PM",Fidel Ca$htro,www.twitter.com,TrillaLikGdzlla,www.twitter.com/TrillaLikGdzlla,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"Let the haters hate, they're full of envy, but you gon watch me stack this money while I
kill her in the bed sheets, Oo that jeleousy finna get you killed, that's that broke nigga craving,
what you can't have, but keep coming at me wrong, I'll hit you with some blessings. #yuh",https://live.socialsentinel.com/v/pdf/DQsAAA/37m2ux
hobbs_nm,old,288535083,twitter,"Tue, May 29, 2018 11:56 PM",dessy,www.twitter.com,dessgar_,www.twitter.com/dessgar_,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"me the whole hisi wknd getting some bomb angles for vids and cheering at the top of
my lungs.. idk if this is cute or embarrassing https://t.co/6NM6Xc31c7",https://live.socialsentinel.com/v/pdf/DQsAAA/37p6pe
hobbs_nm,old,289220167,twitter,"Thu, May 31, 2018 6:22 PM",Samanthaa,www.twitter.com,S_manthaaa,www.twitter.com/S_manthaaa,Hobbs Hometown Match,"32.70261, -103.13604",Local+,Yuh girl has a bomb swim suite for this weekend,https://live.socialsentinel.com/v/pdf/DgsAAA/383vbi
flagler_fl,old,289677645,twitter,"Fri, Jun 1, 2018 11:42 PM",Kit Carson,www.twitter.com,kitfreedom,www.twitter.com/kitfreedom,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,@RaheemKassam @JohnBWellsCTM @SadiqKhan Pull a knife meet a bullet!,https://live.socialsentinel.com/v/pdf/Mg4AAA/38dob8
flagler_fl,old,289759254,twitter,"Sat, Jun 2, 2018 11:50 AM",Drew,www.twitter.com,drewbelleville,www.twitter.com/drewbelleville,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,"@KeithSmithNBA All NBA players look good in a gym running, jumping & shooting.
Even better going up against cones.",https://live.socialsentinel.com/v/pdf/Mg4AAA/38ffa5
flagler_fl,old,289860296,twitter,"Sat, Jun 2, 2018 7:24 PM",Aliyah,www.twitter.com,AliyahRenee_,www.twitter.com/AliyahRenee_,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,"Wow I forgot to put on deodorant (this is becoming very common) and out of
curiosity I smelled my pits to see if I’ve been killing ppl all day and there was NO smell. Like at
all. I’m blaming this on completely cutting meat out of my diet. I never use to be like this.",https://live.socialsentinel.com/v/pdf/Mg4AAA/38hl8v
flagler_fl,old,289938676,twitter,"Sun, Jun 3, 2018 1:05 AM",...©...,www.twitter.com,SOSA_CB_,www.twitter.com/SOSA_CB_,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",Local+,"@Jamario44 @kris_nation @champagnedel @rahooIigan @Jforest__ Nahhh if I pass the
ball to you with 2-4 seconds left and you have to chuck the shot up if it goes in it’s good for me
because I get the assist but I set you up for failure to boost my stat https://t.co/WMgf068Usc",https://live.socialsentinel.com/v/pdf/Mg4AAA/38j9q3
hobbs_nm,old,290352591,twitter,"Mon, Jun 4, 2018 2:28 PM",Poncho,www.twitter.com,littleponcho66,www.twitter.com/littleponcho66,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"@YahooNews He’s always been shameless. I mean this a man that raped Juanita
Broderick and Kathleen Wiley.",https://live.socialsentinel.com/v/pdf/DgsAAA/38s53q
hobbs_nm,old,290822803,twitter,"Tue, Jun 5, 2018 10:32 PM",Gerald Bryant (Deno),www.twitter.com,geraldbryant536,www.twitter.com/geraldbryant536,Hobbs Hometown Match,"32.70261, -103.13604",Local+,"@NARAL @Michelle4NM It’s not pro choice it pro murder. Call it what it is. And if
Michelle does win her first act should be to give Lea and Eddy county to Texas since y’all people
up north hate the oilfields and want so-called clean energy. It won’t happen y’all love oil money",https://live.socialsentinel.com/v/pdf/DgsAAA/3927x6
hobbs_nm,old,291049855,twitter,"Wed, Jun 6, 2018 4:46 PM",Barlos,www.twitter.com,WolfOfWillowST,www.twitter.com/WolfOfWillowST,Hobbs Hometown Match,"32.70261, -103.13604",Local+,BITCH YOU WASNT WITH ME SHOOTING IN THE GYM,https://live.socialsentinel.com/v/pdf/DgsAAA/397346
hobbs_nm,old,291429101,twitter,"Thu, Jun 7, 2018 6:06 PM",mel.,www.twitter.com,mel_0630,www.twitter.com/mel_0630,Hobbs Hometown Match,"32.70261, -103.13604",,@gommunisd I sprained my ankle shooting jumping to shoot a ball.,https://live.socialsentinel.com/v/pdf/DwsAAA/39f7qs
hobbs_nm,old,291807439,twitter,"Fri, Jun 8, 2018 7:35 PM",Fatima,www.twitter.com,fatimamtz33,www.twitter.com/fatimamtz33,Hobbs Hometown Match,"32.70261, -103.13604",,@jimenezz_15 Pls don’t  you’ll regret it besides your hair is so pretty,https://live.socialsentinel.com/v/pdf/-woAAA/39nbo6
hobbs_nm,old,292259580,twitter,"Sun, Jun 10, 2018 6:41 AM",Ponchi,www.twitter.com,KSmith40654773,www.twitter.com/KSmith40654773,Hobbs Hometown Match,"32.680275, -103.201767",,"@AP No, this maniac gassing his people is! That said, I think we should stay out of it.
Let them do what they do. Those people are bred to terrorize and murder one another.",https://live.socialsentinel.com/v/pdf/-woAAA/39x0jn
hobbs_nm,old,292301576,twitter,"Sun, Jun 10, 2018 10:00 AM",DAN!,www.twitter.com,Dansoffthewall,www.twitter.com/Dansoffthewall,Hobbs Hometown Match,"32.70261, -103.13604",,"At the end of the day tho, all I ever did was be there for her when absolutely no one else
wanted to be. And I still get pushed to the side like I’m nothing. Karma remembers shit like that.",https://live.socialsentinel.com/v/pdf/DwsAAA/39xwy7
flagler_fl,old,292497441,twitter,"Sun, Jun 10, 2018 10:52 PM",Deplorable Tony,www.twitter.com,bosstime2009,www.twitter.com/bosstime2009,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL,
FLAGLER-PALM COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL","29.58497, -81.20784",,@Kerry2021 @mitchellvii I didn't know he was raped!,https://live.socialsentinel.com/v/pdf/Mg4AAA/3a242w
hobbs_nm,old,292936425,twitter,"Tue, Jun 12, 2018 4:41 AM",Ponchi,www.twitter.com,KSmith40654773,www.twitter.com/KSmith40654773,Hobbs Hometown Match,"32.680275, -103.201767",,"@MissMishaSays @Reuters Well, Jeff Sessions has just set the bar impossibly high to
seek asylum now and yes it does affect me. Every day I read a story about how a refugee has raped
someone, committed a crime.. My family bled for this country. Let those people bleed for theirs.",https://live.socialsentinel.com/v/pdf/DgsAAA/3abisw
hobbs_nm,old,293102086,twitter,"Tue, Jun 12, 2018 2:50 PM",Ponchi,www.twitter.com,ponchi_k,www.twitter.com/ponchi_k,Hobbs Hometown Match,"32.70261, -103.13604",,"@MissMishaSays @Reuters No I don’t have one. It was pushed under the rug because of
who he was. He was a pediatrician here for years. Everyone in town knew about it. Police offices
that responded and the nursing staff, the girl who called the police.",https://live.socialsentinel.com/v/pdf/DgsAAA/3af2ml
hobbs_nm,old,293208569,twitter,"Tue, Jun 12, 2018 8:09 PM",dave,www.twitter.com,david_siordia,www.twitter.com/david_siordia,Hobbs Hometown Match,"32.70261, -103.13604",,@actualllyac Shots fired,https://live.socialsentinel.com/v/pdf/DgsAAA/3ahcsg
hobbs_nm,new,293424347,,"Wed, Jun 13, 2018 12:31 PM",Ponchi,,,/,"Hobbs Hometown Match,",,,@thesnarkenator @Reuters I doubt it. That’s a religion of murder,https://live.socialsentinel.com/v/pdf/EQsAAA/3alzaa
hobbs_nm,new,293710429,,"Thu, Jun 14, 2018 7:54 AM",ONLYTRUESCREAMOKID,,,/,"Hobbs Hometown Match,",,,"I havent heard an epic rap battle from history in years but i cant get the darth vader one out of my
head right now and i think im finally gonna kill myself",https://live.socialsentinel.com/v/pdf/EQsAAA/3as410
hobbs_nm,new,293816695,,"Thu, Jun 14, 2018 1:10 PM",TxJDubya78,,,/,"Hobbs Hometown Match,",,,"@lukenb9 Thank you for all of your time your heart and dedication, you have a 6 year old who
thinks you are the greatest, he wears 19, no batting gloves, and says every hit is a Luken bomb",https://live.socialsentinel.com/v/pdf/DQsAAA/3aue0u
hobbs_nm,new,293891122,,"Thu, Jun 14, 2018 5:11 PM",Tanasia Taylor,,,/,"Hobbs Hometown Match,",,,"@MEAGENLEEANNE American Horror Story 8 will be a Murder House-Coven crossover
https://t.co/mWB6U5loah",https://live.socialsentinel.com/v/pdf/DQsAAA/3avzg9
hobbs_nm,new,293929163,,"Thu, Jun 14, 2018 7:06 PM",Ponchi,,,/,"Hobbs Hometown Match,",,,"@Dasher12231 @MSNBC @HansNichols “There was a huge explosion, you could feel it. Dust came at
you, the heat came at you. It was extremely loud”, ‘Sky News' Tom Cheshire, who was among the
journalists invited, wrote on the British broadcaster's website. Provide proof the NSA and CIA said
that please? Thanks!",https://live.socialsentinel.com/v/pdf/DQsAAA/3awssy
hobbs_nm,new,294300986,,"Fri, Jun 15, 2018 8:13 PM",Dr. Hulse,,,/,"Hobbs Hometown Match,",,,Dovan is a shooter,https://live.socialsentinel.com/v/pdf/-woAAA/3b4rpd
hobbs_nm,new,294881130,,"Sun, Jun 17, 2018 6:22 PM",Re Ricardo il Terzo,,,/,"Hobbs Hometown Match,",,,"“This is a loaded gun, this is a loaded question. When can you stop? when is perfection?”",https://live.socialsentinel.com/v/pdf/DQsAAA/3bh7ch
flagler_fl,new,295116584,,"Mon, Jun 18, 2018 5:09 PM",Dyl,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,69 should be the one gettin shot up... No one else,https://live.socialsentinel.com/v/pdf/Mg4AAA/3bm90v
flagler_fl,new,295219820,,"Mon, Jun 18, 2018 9:53 PM",Buunzz,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,we bouta be some shot up mfs then,https://live.socialsentinel.com/v/pdf/Mg4AAA/3bogoj
hobbs_nm,new,295283749,,"Tue, Jun 19, 2018 12:11 AM",Vero,,,/,"Hobbs Hometown Match,",,,“The molten chocolate cake looks slutty and delicious” “Would it kill you to say that about me?”,https://live.socialsentinel.com/v/pdf/DQsAAA/3bpu0c
hobbs_nm,new,295310124,,"Tue, Jun 19, 2018 5:07 AM",Ponchi,,,/,"Hobbs Hometown Match,",,,@w_terrence Yeah right. They’ll throw you in jail and torture you!,https://live.socialsentinel.com/v/pdf/DQsAAA/3bqecz
hobbs_nm,new,295357354,,"Tue, Jun 19, 2018 8:43 AM",Ponchi,,,/,"Hobbs Hometown Match,",,,"@NBCPolitics @BillKristol @NBCNews @frankthorp We must always arrest people coming into our
Country illegally. Of the 12,000 children, 10,000 are being sent by their parents on a very dangerous
trip, and only 2000 are with their parents, many of whom have tried to enter our Country illegally
on numerous occasions. Pres. Trump",https://live.socialsentinel.com/v/pdf/DQsAAA/3bresx
hobbs_nm,new,295430963,,"Tue, Jun 19, 2018 12:42 PM",Mama T,,,/,"Hobbs Hometown Match,",,,Side note I’m literally having a mental breakdown and sobbing in my car right now...,https://live.socialsentinel.com/v/pdf/DwsAAA/3bszlm
hobbs_nm,new,295799570,,"Wed, Jun 20, 2018 2:03 PM",Ponchi,,,/,"Hobbs Hometown Match,",,,"@chelseahandler They are sending their daughters over with the morning after pill, knowing they’ll
be raped! So it’s so horrible, but the morning after pill is available?These kids are often picked up by
pimps and sex traffickers! Get real you ignorant woman! It’s irresponsible of any parent!",https://live.socialsentinel.com/v/pdf/DwsAAA/3c0w0p
hobbs_nm,new,295867926,,"Wed, Jun 20, 2018 5:58 PM",Re Ricardo il Terzo,,,/,"Hobbs Hometown Match,",,,"When I saw him come out of the smoke in the forest y’all have no idea how hyped we were it was so
bad ass",https://live.socialsentinel.com/v/pdf/DwsAAA/3c2crh
hobbs_nm,new,296310639,,"Thu, Jun 21, 2018 9:21 PM",Roger Ryan,,,/,"Hobbs Hometown Match,",,,"Crazy to think how people will react to your death. Seeing people pass it seems like the memories fade
and people stop speaking your name after the funeral is over..",https://live.socialsentinel.com/v/pdf/DQsAAA/3cbud2
hobbs_nm,new,297554357,,"Mon, Jun 25, 2018 7:30 PM",Adrian,,,/,"Hobbs Hometown Match,",,,Ynw Melly × Murder on my mind,https://live.socialsentinel.com/v/pdf/DgsAAA/3d2i0s
flagler_fl,new,298033545,,"Wed, Jun 27, 2018 8:01 AM",Janis...,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"If a progressive war against the Democratic establishment is coming, Tuesday's primaries were the
first shots fired... https://t.co/qwmvv2A5qn",https://live.socialsentinel.com/v/pdf/Mg4AAA/3dcrrk
flagler_fl,new,298267305,,"Wed, Jun 27, 2018 7:56 PM",Wes,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@Sxvxn Playground LTM Update, Shotgun Improvements & More https://t.co/BTAKypfTix via
@anteksiler",https://live.socialsentinel.com/v/pdf/Mg4AAA/3dhs4w
flagler_fl,new,298880912,,"Fri, Jun 29, 2018 11:03 AM",XE,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@Ethiopia_Abebe @Eremohr @KinEz_II @smebrahtu1995 No, we voted FREELY. But the picture you
have there is a group of Eritreans forced to hold up those signs by Haile Selassie. After all, he spent
years bribing churches and killing opposition.",https://live.socialsentinel.com/v/pdf/Mg4AAA/3duxlj
flagler_fl,new,299202632,,"Sat, Jun 30, 2018 9:07 AM",Nye,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"In 8th grade I confided in someone and told them I was raped by one of my cousins over the summer
and a few days later people were laughing at me saying I had consensual sex w that cousin and
spreading disgusting lies about me - that shit hurt my heart dawg",https://live.socialsentinel.com/v/pdf/Mg4AAA/3e1tu7
flagler_fl,new,299225777,,"Sat, Jun 30, 2018 10:31 AM",robert boudreau,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@memespng My buddy's wife is from Japan. She gave my wife n I a red bag with gold swastikas on it
for our wedding. There was a rolled up parchment paper with more swastikas and japenenese
writing. It means good luck in Japan.",https://live.socialsentinel.com/v/pdf/Mg4AAA/3e2bp4
hobbs_nm,new,299356493,,"Sat, Jun 30, 2018 3:20 PM",Adam Garcia,,,/,"Hobbs Hometown Match,",,,"End up getting loose, and getting pictures from my ex, SMS Triple XXX, that’s the only time I shoot
below the neck, why you keep on shooting if you know that n***** dead. #drake",https://live.socialsentinel.com/v/pdf/-woAAA/3e54k4
hobbs_nm,new,299375501,,"Sat, Jun 30, 2018 4:33 PM",Poncho/KSmith,,,/,"Hobbs Hometown Match,",,,"@FoxNews Nothing makes me more angry than a hoe who puts her shack-up before her children!
And women! What are you thinking letting a dude that’s not you child’s dad watch your kids?!?
Someone needs to torture her ass!",https://live.socialsentinel.com/v/pdf/-woAAA/3e5j84
flagler_fl,new,299649188,,"Sun, Jul 1, 2018 2:49 PM",Sheriff Rick Staly,,,/,"BUNNELL ELEMENTARY SCHOOL,",,,"A fight turned into gunfire in the Town Center Shopping Plaza on Saturday night. No one was shot
but one man was pistol-whipped. Now the offender is in the Green Roof Inn.
https://t.co/VsZwJKvQ6u",https://live.socialsentinel.com/v/pdf/Mg4AAA/3ebeej
hobbs_nm,new,300413762,,"Tue, Jul 3, 2018 12:13 PM",fuck kawhi,,,/,"Hobbs Hometown Match,",,,"@2girls1Edgar I would've swiped your phone and called a bomb threat on it so the authorities can
trace it back to you",https://live.socialsentinel.com/v/pdf/DQsAAA/3erscp
hobbs_nm,new,300670377,,"Wed, Jul 4, 2018 6:04 AM",Poncho/KSmith,,,/,"Hobbs Hometown Match,",,,"@SenFeinstein Slavery was once law of the land too, but it was WRONG. Murder and slavery go
hand in hand. You people make me sick.",https://live.socialsentinel.com/v/pdf/DQsAAA/3exacw
hobbs_nm,new,300718457,,"Wed, Jul 4, 2018 9:20 AM",Jace Lane,,,/,"Hobbs Hometown Match,",,,"Okay so there’s uh a difference between a firework and a gunshot, I know from the chili’s shooting
back in January. And y’all be shooting guns but I mean go head like it’s 4th of July go crazy don’t let
anyone stop u babe",https://live.socialsentinel.com/v/pdf/DQsAAA/3eybgg
hobbs_nm,new,303688840,,"Thu, Jul 12, 2018 1:05 AM",,,,/,"Hobbs Hometown Match,",,,"The video of Cam on my snap of the drunk girl tryna rape him is just too funny and I’ll never get over
it",https://live.socialsentinel.com/next/v/pdf/EQsAAA/3gpzf3
hobbs_nm,new,306451758,,"Tue, Jul 17, 2018 10:14 PM",b-nana,,,/,"HOBBS HIGH,",,,open gym gonna kill me tomorrow,https://live.socialsentinel.com/next/v/pdf/DgsAAA/3id7at
hobbs_nm,new,307182704,,"Thu, Jul 19, 2018 11:33 AM",Gerald Bryant (Deno),,,/,"Hobbs Hometown Match,",,,@superyayadize @PatrioticCindy That’s sick evil murder.,https://live.socialsentinel.com/next/v/pdf/DQsAAA/3isvav
flagler_fl,new,308401690,,"Sun, Jul 22, 2018 12:28 AM",Lil Bunny,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@BTS_twt RM @SairaRafique4 called you babe  lol @AnnaCodex she gonna kill me 
https://t.co/PfFkAcVkEC",https://live.socialsentinel.com/v/pdf/Mg4AAA/3jizvl
flagler_fl,new,312412885,,"Sun, Jul 29, 2018 9:10 PM",Sam Carcione,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@EricHolder Dear Eric, Separated is not the correct word. The children were kidnapped. The fact that
government agents did the kidnapping does not excuse it. I know you want to be seen as being
""rational"" but there is nothing rational about saying they were ""separated"". Sam",https://live.socialsentinel.com/v/pdf/Mg4AAA/3lwyxo
hobbs_nm,new,313102438,,"Mon, Jul 30, 2018 10:18 PM",Vâl $al,,,/,"Hobbs Hometown Match,",,,"Definitely at the point of my life where a bubble bath and a glass of wine sounds wayyyyy more fun
than shots and a house party",https://live.socialsentinel.com/next/v/pdf/EQsAAA/3mbqzx
hobbs_nm,new,314577436,,"Wed, Aug 1, 2018 11:20 PM",freedom watchtower,,,/,"Hobbs Hometown Match,",,,"@zingars_ @DonnaHa05992211 I love the sign in the background “Abdul for governor”. Sharia law
you say....”Silence infidel, I kill you!” https://t.co/RXSTQ8Z3hh",https://live.socialsentinel.com/next/v/pdf/EQsAAA/3n7d44
hobbs_nm,new,316588566,,"Mon, Aug 6, 2018 12:44 AM",Tru Vizion Media,,,/,"Hobbs Hometown Match,",,,"Still in the cut workin, dont know if i want to keep this for myself or send it off. Damar Jackson
would murder this record. Who do you here on this. #producer #grindin #workin #producerlife.
https://t.co/eG17cDq0z5",https://live.socialsentinel.com/next/v/pdf/DgsAAA/3oegws
hobbs_nm,new,318916327,,"Thu, Aug 9, 2018 10:13 PM",lani,,,/,"HOBBS HIGH,",,,no offense but Zac Efron is not a good choice to play Ted Bundy,https://live.socialsentinel.com/next/v/pdf/DgsAAA/3psd0s
flagler_fl,new,320006582,,"Sat, Aug 11, 2018 10:28 PM",Scott Cook,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@MichaelEMann @NPR Article written by Debbie Elliot and yes the car did it. There is no mention of
the person who drove the care, and committed the murder anywhere in the article",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/3qfq9m
hobbs_nm,new,320416191,,"Sun, Aug 12, 2018 3:34 PM",Adrian,,,/,"COLLEGE LANE ELEMENTARY, Hobbs Hometown Match,",,,Mind on my murder so I got murder on my mind.,https://live.socialsentinel.com/next/v/pdf/DwsAAA/3qoibo
flagler_fl,new,320975458,,"Mon, Aug 13, 2018 5:11 PM",charge extra rice to my card,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"On god, I’m not gonna kill nobody, but whatever car or house you in definitely getting clapped at",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/3r0huv
hobbs_nm,new,321841337,,"Wed, Aug 15, 2018 12:36 AM",Adrian,,,/,"COLLEGE LANE ELEMENTARY, Hobbs Hometown Match,",,,"That's the block, don't pull up on the block B. All them boys foolin. https://t.co/Qzlyk8PpFv",https://live.socialsentinel.com/next/v/pdf/DgsAAA/3rj1z2
hobbs_nm,new,322455194,,"Thu, Aug 16, 2018 12:25 AM",D,,,/,"COLLEGE LANE ELEMENTARY, Hobbs Hometown Match,",,,Tracy will never smoke again.. she acting a fool rn. but I won't kill her vibe,https://live.socialsentinel.com/next/v/pdf/DwsAAA/3rw7ml
flagler_fl,new,323325225,,"Fri, Aug 17, 2018 9:11 AM",Joanne Robrahn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"Cargo the Dog Was Raped, Beaten and Abandoned - Demand Justice #care2 https://t.co/IhSApa7jf6
I'm shocked it happened in California--this is the kind of psychotic behavior we see in Florida, a lot!",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/3seuxy
hobbs_nm,new,323550393,,"Fri, Aug 17, 2018 11:02 AM",lauras_goodvibez,,,/,"Hobbs Hometown Match,",,,"Tea Bombs are life!!!! Does your energy drink do this: -Burn Calories -Long Lasting Energy -NO Crash
-Promotes Healthy Digestion -Vitamin B 1,2,3,5,6,7 &12 #healthyenergy #herbalife #goodvibez
#teabombs #burncalories #energyshot",https://live.socialsentinel.com/next/v/pdf/-woAAA/3sjoom
hobbs_nm,new,323550412,,"Fri, Aug 17, 2018 11:00 AM",goodvibeznutrition,,,/,"Hobbs Hometown Match,",,,"Tea Bombs are life!!!! Does your energy drink do this: -Burn Calories -Long Lasting Energy -NO Crash
-Promotes Healthy Digestion -Vitamin B 1,2,3,5,6,7 &12 #healthyenergy #herbalife #goodvibez
#teabombs #burncalories #energyshot",https://live.socialsentinel.com/next/v/pdf/-woAAA/3sjop5
flagler_fl,new,324791416,,"Sun, Aug 19, 2018 4:33 AM",manuel frazao,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, INDIAN TRAILS MIDDLE SCHOOL,",,,"@MrJonCryer Giuliani, you can blow smoke around the issue and try to keep it in a smoky haze but
the issue is still there. there was, corruption, criminal acts and foreign interference. The truth will
come out.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/3taa9e
